Survey_Num,Common Name,Length_mm,Depth,Geography,Mid Z_mm,Z.distance
288.3999939,Lingcod,,114,Central,-1762.956055,1.762956055
288.3999939,Lingcod,,114,Central,-861.1489868,0.861148987
289.1000061,Canary Rockfish,405.7990112,86,Central,-1171.491943,1.171491943
289.1000061,Lingcod,,86,Central,-1849.036011,1.849036011
289.2000122,Canary Rockfish,,90,Central,-665.2150269,0.665215027
289.2000122,Canary Rockfish,,90,Central,-1456.801025,1.456801025
289.2000122,Canary Rockfish,,90,Central,-1914,1.914
289.2000122,Canary Rockfish,397.4609985,90,Central,-1136.766968,1.136766968
289.2000122,Canary Rockfish,,90,Central,-1556.078003,1.556078003
289.2000122,Canary Rockfish,339.5130005,90,Central,-1100.588989,1.100588989
289.2000122,Canary Rockfish,372.3399963,90,Central,-925.2009888,0.925200989
289.2000122,Canary Rockfish,384.57901,90,Central,-873.7579956,0.873757996
289.2000122,Canary Rockfish,419.9760132,90,Central,-1490.264038,1.490264038
289.2000122,Canary Rockfish,416.802002,90,Central,-987.3010254,0.987301025
289.2000122,Canary Rockfish,372.0369873,90,Central,-1547.932007,1.547932007
289.2000122,Canary Rockfish,,90,Central,-796.1900024,0.796190002
289.2000122,Canary Rockfish,,90,Central,-1266.130981,1.266130981
289.2000122,Canary Rockfish,,90,Central,-1118.967041,1.118967041
289.2000122,Canary Rockfish,,90,Central,-644.242981,0.644242981
289.2000122,Canary Rockfish,,90,Central,-1260.97998,1.26097998
289.2000122,Canary Rockfish,,90,Central,-2135.943115,2.135943115
289.2000122,Canary Rockfish,368.9930115,90,Central,-1354.188965,1.354188965
289.2000122,Canary Rockfish,398.7529907,90,Central,-1421.708008,1.421708008
289.5,Lingcod,,92,Central,-680.0980225,0.680098022
289.5,Lingcod,,92,Central,-626.8670044,0.626867004
289.5,Canary Rockfish,400.7409973,92,Central,-1228.224976,1.228224976
289.5,Canary Rockfish,382.2120056,92,Central,-1749.166992,1.749166992
289.5,Lingcod,,92,Central,-794.3779907,0.794377991
289.5,Lingcod,459.7399902,92,Central,-2166.086914,2.166086914
289.6000061,Canary Rockfish,337.1889954,93,Central,-1229.36499,1.22936499
289.6000061,Canary Rockfish,,93,Central,-946.8049927,0.946804993
289.6000061,Starry Rockfish,328.1589966,93,Central,-1070.829956,1.070829956
290.1000061,Lingcod,259.0750122,116,Central,-1881.840942,1.881840942
290.2000122,Yelloweye Rockfish,,117,Central,-2029.412964,2.029412964
290.2000122,Yelloweye Rockfish,,117,Central,-1737.821045,1.737821045
290.2000122,Lingcod,,117,Central,-2747.208008,2.747208008
290.2999878,Lingcod,301.7839966,117,Central,-1489.233032,1.489233032
290.2999878,Lingcod,325.9700012,117,Central,-814.8850098,0.81488501
290.2999878,Lingcod,295.4049988,117,Central,-2125.793945,2.125793945
290.2999878,Yelloweye Rockfish,,117,Central,-1921.567017,1.921567017
290.2999878,Yelloweye Rockfish,431.7369995,117,Central,-2243.250977,2.243250977
290.3999939,Yelloweye Rockfish,,115,Central,-2316.570068,2.316570068
290.3999939,Canary Rockfish,326.6419983,115,Central,-1610.678955,1.610678955
290.3999939,Lingcod,443.9979858,115,Central,-2379.10498,2.37910498
290.3999939,Lingcod,359.0620117,115,Central,-2260.500977,2.260500977
290.3999939,Lingcod,342.6839905,115,Central,-2038.592041,2.038592041
290.5,Starry Rockfish,295.6520081,113,Central,-2021.156982,2.021156982
290.5,Yelloweye Rockfish,,113,Central,-2120.561035,2.120561035
290.5,Yelloweye Rockfish,425.3380127,113,Central,-1833.406982,1.833406982
290.5,Canary Rockfish,504.243988,113,Central,-2349.687988,2.349687988
290.5,Yelloweye Rockfish,,113,Central,-2304.7771,2.3047771
290.5,Canary Rockfish,414.7720032,113,Central,-2553.708008,2.553708008
290.5,Canary Rockfish,,113,Central,-2965.254883,2.965254883
290.5,Canary Rockfish,412.8299866,113,Central,-1038.442017,1.038442017
290.5,Canary Rockfish,372.92099,113,Central,-1477.255981,1.477255981
290.5,Canary Rockfish,397.5329895,113,Central,-1584.862061,1.584862061
290.5,Canary Rockfish,335.2229919,113,Central,-1471.31897,1.47131897
290.5,Canary Rockfish,385.4859924,113,Central,-1531.154053,1.531154053
290.5,Canary Rockfish,424.5020142,113,Central,-902.1939697,0.90219397
290.5,Canary Rockfish,401.3649902,113,Central,-1338.015015,1.338015015
290.5,Canary Rockfish,387.7109985,113,Central,-1432.237061,1.432237061
290.5,Canary Rockfish,395.4049988,113,Central,-1680.719971,1.680719971
290.5,Canary Rockfish,372.6740112,113,Central,-1599.840942,1.599840942
290.5,Canary Rockfish,376.928009,113,Central,-2153.022949,2.153022949
290.5,Canary Rockfish,,113,Central,-749.9780273,0.749978027
290.5,Canary Rockfish,,113,Central,-2129,2.129
290.5,Canary Rockfish,,113,Central,-1988.636963,1.988636963
290.5,Canary Rockfish,405.0589905,113,Central,-1168.406982,1.168406982
290.5,Canary Rockfish,398.6799927,113,Central,-1925.287964,1.925287964
290.5,Canary Rockfish,,113,Central,-1443.331055,1.443331055
290.5,Lingcod,668.4210205,113,Central,-3005.287109,3.005287109
290.5,Lingcod,546.5410156,113,Central,-2055.210938,2.055210938
290.6000061,Lingcod,326.0870056,113,Central,-1694.015991,1.694015991
290.6000061,Lingcod,286.6340027,113,Central,-2205.133057,2.205133057
290.6000061,Lingcod,,113,Central,-3001.689941,3.001689941
290.6000061,Lingcod,,113,Central,-2993.14209,2.99314209
290.6000061,Lingcod,,113,Central,-2812.937012,2.812937012
290.6000061,Lingcod,413.6470032,113,Central,-2510.39502,2.51039502
291.2999878,Canary Rockfish,,109,Central,-1895.936035,1.895936035
291.2999878,Canary Rockfish,,109,Central,-1399.217041,1.399217041
291.2999878,Canary Rockfish,358.6530151,109,Central,-1422.083984,1.422083984
291.2999878,Canary Rockfish,,109,Central,-1241.837036,1.241837036
291.2999878,Canary Rockfish,406.7780151,109,Central,-1494.937988,1.494937988
291.2999878,Canary Rockfish,386.0100098,109,Central,-882.3400269,0.882340027
291.2999878,Canary Rockfish,473.256012,109,Central,-1442.244019,1.442244019
291.3999939,Canary Rockfish,397.5979919,108,Central,-1923.426025,1.923426025
291.3999939,Canary Rockfish,,108,Central,-1400.621948,1.400621948
291.3999939,Canary Rockfish,411.8569946,108,Central,-1024.338013,1.024338013
291.3999939,Canary Rockfish,380.2430115,108,Central,-855.8770142,0.855877014
291.3999939,Canary Rockfish,,108,Central,-1843.037964,1.843037964
291.3999939,Canary Rockfish,396.1000061,108,Central,-1603.67395,1.60367395
291.3999939,Canary Rockfish,,108,Central,-1196.894043,1.196894043
291.3999939,Canary Rockfish,,108,Central,-2205.322021,2.205322021
291.3999939,Canary Rockfish,,108,Central,-1114.954956,1.114954956
291.3999939,Yelloweye Rockfish,367.7799988,108,Central,-1362.834961,1.362834961
291.3999939,Canary Rockfish,408.4530029,108,Central,-1111.241943,1.111241943
291.3999939,Canary Rockfish,,108,Central,-1370.317993,1.370317993
291.3999939,Canary Rockfish,,108,Central,-969.7180176,0.969718018
291.3999939,Canary Rockfish,414.8609924,108,Central,-918.0390015,0.918039001
291.3999939,Canary Rockfish,396.4719849,108,Central,-937.0930176,0.937093018
291.3999939,Canary Rockfish,375.9930115,108,Central,-960.6799927,0.960679993
291.3999939,Yelloweye Rockfish,511.8039856,108,Central,-1302.274048,1.302274048
291.3999939,Canary Rockfish,,108,Central,-1037.198975,1.037198975
291.3999939,Canary Rockfish,,108,Central,-991.7360229,0.991736023
291.3999939,Canary Rockfish,365.1300049,108,Central,-1515.005005,1.515005005
291.3999939,Canary Rockfish,402.5369873,108,Central,-1591.762939,1.591762939
291.3999939,Canary Rockfish,399.5230103,108,Central,-1436.792969,1.436792969
291.3999939,Canary Rockfish,370.8710022,108,Central,-1517.935059,1.517935059
291.3999939,Canary Rockfish,424.7279968,108,Central,-1004.257996,1.004257996
291.5,Canary Rockfish,,108,Central,-1768.887939,1.768887939
291.5,Canary Rockfish,476.5859985,108,Central,-1419.780029,1.419780029
291.5,Canary Rockfish,410.2739868,108,Central,-1439.276001,1.439276001
291.5,Yelloweye Rockfish,,108,Central,-1162.702026,1.162702026
291.5,Lingcod,479.3380127,108,Central,-2104.318115,2.104318115
291.5,Pygmy Rockfish,121.322998,108,Central,-971.3889771,0.971388977
291.7000122,Canary Rockfish,372.5270081,109,Central,-1998.665039,1.998665039
291.7000122,Lingcod,435.3540039,109,Central,-2971.113037,2.971113037
291.7000122,Yelloweye Rockfish,603.6030273,109,Central,-1333.401001,1.333401001
291.7000122,Yelloweye Rockfish,241.6660004,109,Central,-1157.594971,1.157594971
291.7000122,Yelloweye Rockfish,,109,Central,-1133.822021,1.133822021
292.1000061,Lingcod,685.2940063,95,Central,-1456.630005,1.456630005
292.1000061,Lingcod,462.7739868,95,Central,-1831.113037,1.831113037
292.1000061,Lingcod,,95,Central,-1778.006958,1.778006958
292.1000061,Lingcod,630.1879883,95,Central,-1549.213013,1.549213013
292.1000061,Lingcod,605.6099854,95,Central,-1953.915039,1.953915039
292.1000061,Canary Rockfish,440.1430054,95,Central,-918.4569702,0.91845697
292.1000061,Canary Rockfish,349.8330078,95,Central,-1143.426025,1.143426025
292.1000061,Canary Rockfish,390.0440063,95,Central,-812.0419922,0.812041992
292.1000061,Canary Rockfish,369.0610046,95,Central,-1585.838013,1.585838013
292.1000061,Canary Rockfish,368.4949951,95,Central,-1122.741943,1.122741943
292.1000061,Canary Rockfish,402.1579895,95,Central,-818.1900024,0.818190002
292.1000061,Canary Rockfish,398.1940002,95,Central,-2077.868896,2.077868896
292.1000061,Canary Rockfish,370.6459961,95,Central,-1219.897949,1.219897949
292.1000061,Canary Rockfish,,95,Central,-1955.646973,1.955646973
292.1000061,Canary Rockfish,427.2449951,95,Central,-1288.171997,1.288171997
292.1000061,Canary Rockfish,413.2879944,95,Central,-995.1259766,0.995125977
292.1000061,Canary Rockfish,355.1549988,95,Central,-1810.213989,1.810213989
292.1000061,Canary Rockfish,362.2449951,95,Central,-1883.661987,1.883661987
292.1000061,Canary Rockfish,387.3819885,95,Central,-1270.395996,1.270395996
292.1000061,Canary Rockfish,,95,Central,-2849.980957,2.849980957
292.2000122,Lingcod,,97,Central,-4045.677979,4.045677979
292.2000122,Lingcod,,97,Central,-2046.687988,2.046687988
292.2000122,Lingcod,,97,Central,-3219.354004,3.219354004
292.2000122,Lingcod,,97,Central,-2682.387939,2.682387939
292.2000122,Lingcod,650.8850098,97,Central,-1305.067993,1.305067993
292.2000122,Canary Rockfish,,97,Central,-2933.781006,2.933781006
292.2000122,Canary Rockfish,,97,Central,-751.25,0.75125
292.2000122,Canary Rockfish,,97,Central,-1783.126953,1.783126953
292.2000122,Canary Rockfish,383.0480042,97,Central,-1912.515015,1.912515015
292.2000122,Canary Rockfish,436.1640015,97,Central,-1664.177002,1.664177002
292.2000122,Canary Rockfish,,97,Central,-3015.468018,3.015468018
292.2000122,Canary Rockfish,,97,Central,-1117.583984,1.117583984
292.2000122,Canary Rockfish,437.45401,97,Central,-2174.290039,2.174290039
292.2000122,Canary Rockfish,443.82901,97,Central,-1804.787964,1.804787964
292.2000122,Canary Rockfish,426.4549866,97,Central,-1293.678955,1.293678955
292.2000122,Canary Rockfish,,97,Central,-2453.501953,2.453501953
292.2000122,Canary Rockfish,458.6669922,97,Central,-1329.244019,1.329244019
292.2000122,Canary Rockfish,396.4419861,97,Central,-2535.086914,2.535086914
292.2000122,Canary Rockfish,408.3569946,97,Central,-1777.095947,1.777095947
292.2999878,Lingcod,,90,Central,-1493.31897,1.49331897
292.2999878,Lingcod,436.6040039,90,Central,-1778.656006,1.778656006
292.2999878,Lingcod,,90,Central,-2430.4729,2.4304729
292.2999878,Lingcod,538.0479736,90,Central,-1517.131958,1.517131958
292.2999878,Lingcod,,90,Central,-1999.427002,1.999427002
292.2999878,Lingcod,,90,Central,-2403.065918,2.403065918
292.2999878,Lingcod,609.8720093,90,Central,-1247.233032,1.247233032
292.2999878,Starry Rockfish,,90,Central,-1567.917969,1.567917969
292.2999878,Starry Rockfish,219.0440063,90,Central,-1526.928955,1.526928955
292.2999878,Canary Rockfish,415.5469971,90,Central,-811.8289795,0.811828979
292.2999878,Canary Rockfish,,90,Central,-2817.995117,2.817995117
292.2999878,Canary Rockfish,446.1679993,90,Central,-1271.703979,1.271703979
292.2999878,Canary Rockfish,415.026001,90,Central,-1152.057007,1.152057007
292.2999878,Canary Rockfish,455.677002,90,Central,-1249.125977,1.249125977
292.2999878,Canary Rockfish,403.2179871,90,Central,-981.1049805,0.98110498
292.2999878,Canary Rockfish,,90,Central,-1038.932007,1.038932007
292.2999878,Canary Rockfish,,90,Central,-1133.41394,1.13341394
292.2999878,Canary Rockfish,,90,Central,-711.9260254,0.711926025
292.2999878,Canary Rockfish,415.9049988,90,Central,-1222.755981,1.222755981
292.2999878,Canary Rockfish,418.7160034,90,Central,-767.4260254,0.767426025
292.3999939,Canary Rockfish,364.8940125,108,Central,-1838.368042,1.838368042
292.3999939,Canary Rockfish,367.7550049,108,Central,-1981.535034,1.981535034
292.3999939,Canary Rockfish,359.1390076,108,Central,-759.7969971,0.759796997
292.3999939,Canary Rockfish,389.7200012,108,Central,-739.6010132,0.739601013
292.3999939,Canary Rockfish,433.1340027,108,Central,-1422.343018,1.422343018
292.3999939,Canary Rockfish,391.7090149,108,Central,-1062.624023,1.062624023
292.3999939,Canary Rockfish,,108,Central,-784.835022,0.784835022
292.3999939,Canary Rockfish,,108,Central,-1835.228027,1.835228027
292.3999939,Canary Rockfish,,108,Central,-2025.453979,2.025453979
292.3999939,Lingcod,472.0759888,108,Central,-2108.903076,2.108903076
292.3999939,Lingcod,561.7000122,108,Central,-2434.345947,2.434345947
292.3999939,Lingcod,537.4099731,108,Central,-2134.053955,2.134053955
292.3999939,Lingcod,594.2810059,108,Central,-1879.386963,1.879386963
292.3999939,Lingcod,,108,Central,-2229.967041,2.229967041
292.3999939,Lingcod,,108,Central,-1889.86499,1.88986499
292.3999939,Lingcod,,108,Central,-1961.552979,1.961552979
292.5,Lingcod,,90,Central,-2595.103027,2.595103027
292.5,Lingcod,,90,Central,-2554.272949,2.554272949
292.5,Lingcod,,90,Central,-3060.762939,3.060762939
292.5,Lingcod,,90,Central,-2847.830078,2.847830078
292.5,Lingcod,,90,Central,-2005.270996,2.005270996
292.5,Lingcod,,90,Central,-997.3099976,0.997309998
293.1000061,Lingcod,324.2579956,89,Central,-2018.98999,2.01898999
293.1000061,Canary Rockfish,342.0180054,89,Central,-1537.390015,1.537390015
293.1000061,Canary Rockfish,329.651001,89,Central,-990.197998,0.990197998
294.1000061,Pygmy Rockfish,,91,Central,-1651.365967,1.651365967
294.1000061,Pygmy Rockfish,106.0839996,91,Central,-1360.081055,1.360081055
294.1000061,Canary Rockfish,376.3900146,91,Central,-1165.671021,1.165671021
294.1000061,Canary Rockfish,464.0849915,91,Central,-1519.95105,1.51995105
294.1000061,Canary Rockfish,355.3519897,91,Central,-2123.385986,2.123385986
294.1000061,Canary Rockfish,,91,Central,-656.1550293,0.656155029
294.1000061,Canary Rockfish,451.9500122,91,Central,-1390.303955,1.390303955
294.1000061,Starry Rockfish,215.4320068,91,Central,-902.8129883,0.902812988
294.1000061,Starry Rockfish,311.0310059,91,Central,-1138.984985,1.138984985
294.1000061,Pygmy Rockfish,,91,Central,-1200.616943,1.200616943
294.2999878,Lingcod,,88,Central,-2167.677979,2.167677979
294.2999878,Lingcod,,88,Central,-1941.947021,1.941947021
294.5,Lingcod,,95,Central,-1480.985962,1.480985962
294.6000061,Canary Rockfish,,97,Central,-1630.208984,1.630208984
295.1000061,Yelloweye Rockfish,181.9900055,99,Central,-962.8499756,0.962849976
295.1000061,Yelloweye Rockfish,,99,Central,-1399.151001,1.399151001
295.2000122,Lingcod,,100,Central,-1986.244019,1.986244019
295.2000122,Lingcod,,100,Central,-2289.225098,2.289225098
295.2000122,Lingcod,,100,Central,-1868.354004,1.868354004
295.2000122,Lingcod,,100,Central,-2443.370117,2.443370117
295.2000122,Lingcod,501.3999939,100,Central,-1559.369019,1.559369019
295.2000122,Lingcod,474.5799866,100,Central,-2603.220947,2.603220947
295.2000122,Lingcod,,100,Central,-2064.645996,2.064645996
295.2000122,Canary Rockfish,383.4869995,100,Central,-1101.94397,1.10194397
295.2999878,Pygmy Rockfish,,96,Central,-1196.323975,1.196323975
295.2999878,Pygmy Rockfish,,96,Central,-1868.33606,1.86833606
295.2999878,Canary Rockfish,415.2650146,96,Central,-2578.141113,2.578141113
295.2999878,Lingcod,,96,Central,-1889.536987,1.889536987
295.2999878,Lingcod,,96,Central,-1510.100952,1.510100952
295.2999878,Lingcod,,96,Central,-1246.844971,1.246844971
295.2999878,Lingcod,,96,Central,-1537.766968,1.537766968
295.2999878,Lingcod,,96,Central,-2987.208008,2.987208008
295.2999878,Lingcod,,96,Central,-2075.053955,2.075053955
295.3999939,Canary Rockfish,,100,Central,-766.7670288,0.766767029
295.3999939,Lingcod,,100,Central,-4482.704102,4.482704102
295.3999939,Lingcod,604.0839844,100,Central,-1944.813965,1.944813965
295.3999939,Lingcod,,100,Central,-3288.61499,3.28861499
295.3999939,Yelloweye Rockfish,530.6149902,100,Central,-1895.765991,1.895765991
295.3999939,Yelloweye Rockfish,,100,Central,-1006.018005,1.006018005
295.5,Pygmy Rockfish,87.06800079,95,Central,-957.1309814,0.957130981
295.5,Canary Rockfish,374.8819885,95,Central,-1288.876953,1.288876953
295.5,Canary Rockfish,408.9530029,95,Central,-2383.583984,2.383583984
295.5,Canary Rockfish,392.0589905,95,Central,-2193.784912,2.193784912
295.5,Canary Rockfish,360.8619995,95,Central,-2420.926025,2.420926025
295.5,Canary Rockfish,409.0920105,95,Central,-2230.991943,2.230991943
295.5,Canary Rockfish,,95,Central,-2711.717041,2.711717041
295.5,Canary Rockfish,474.3080139,95,Central,-2388.674072,2.388674072
295.5,Canary Rockfish,356.4660034,95,Central,-1570.912964,1.570912964
295.5,Canary Rockfish,421.980011,95,Central,-1676.956055,1.676956055
295.5,Canary Rockfish,393.9400024,95,Central,-1142.682983,1.142682983
295.5,Canary Rockfish,391.5979919,95,Central,-1862.998047,1.862998047
295.5,Lingcod,858.5239868,95,Central,-2134.903076,2.134903076
295.5,Lingcod,615.8770142,95,Central,-1691.426025,1.691426025
295.5,Lingcod,600.3430176,95,Central,-1996.03894,1.99603894
295.5,Lingcod,682.7299805,95,Central,-1531.813965,1.531813965
295.5,Lingcod,800.6530151,95,Central,-1457.27002,1.45727002
295.5,Lingcod,702.9780273,95,Central,-1830.345947,1.830345947
295.5,Lingcod,,95,Central,-2365.863037,2.365863037
295.5,Lingcod,,95,Central,-2583.012939,2.583012939
295.5,Lingcod,,95,Central,-1215.036987,1.215036987
295.6000061,Lingcod,664.6530151,94,Central,-1879.875977,1.879875977
295.6000061,Lingcod,563.3629761,94,Central,-1082.630005,1.082630005
295.6000061,Lingcod,,94,Central,-1756.390015,1.756390015
295.6000061,Lingcod,608.1799927,94,Central,-1306.302002,1.306302002
295.6000061,Lingcod,,94,Central,-1791.800049,1.791800049
295.6000061,Lingcod,,94,Central,-1337.754028,1.337754028
295.6000061,Pygmy Rockfish,100.2409973,94,Central,-1123.906982,1.123906982
295.6000061,Pygmy Rockfish,154.8569946,94,Central,-1744.404053,1.744404053
295.6000061,Pygmy Rockfish,114.3970032,94,Central,-1859.848022,1.859848022
295.6000061,Pygmy Rockfish,,94,Central,-2424.218994,2.424218994
295.6000061,Pygmy Rockfish,,94,Central,-2464.86499,2.46486499
295.6000061,Pygmy Rockfish,,94,Central,-2180.647949,2.180647949
295.6000061,Pygmy Rockfish,150.3679962,94,Central,-1779.738037,1.779738037
295.6000061,Pygmy Rockfish,,94,Central,-1059.848022,1.059848022
295.6000061,Pygmy Rockfish,,94,Central,-1135.66394,1.13566394
295.6000061,Pygmy Rockfish,,94,Central,-1156.498047,1.156498047
295.6000061,Pygmy Rockfish,,94,Central,-1387.456055,1.387456055
295.6000061,Canary Rockfish,417.7799988,94,Central,-1359.506958,1.359506958
295.6000061,Canary Rockfish,,94,Central,-1987.251953,1.987251953
295.6000061,Canary Rockfish,425.1470032,94,Central,-1086.72998,1.08672998
296.1000061,Starry Rockfish,221.9799957,100,Central,-1551.901978,1.551901978
296.1000061,Starry Rockfish,,100,Central,-2114.207031,2.114207031
296.1000061,Pygmy Rockfish,93.09600067,100,Central,-1612.651978,1.612651978
296.1000061,Pygmy Rockfish,,100,Central,-3083.396973,3.083396973
296.1000061,Pygmy Rockfish,,100,Central,-2092.238037,2.092238037
296.1000061,Pygmy Rockfish,109.4779968,100,Central,-1900.697998,1.900697998
296.1000061,Pygmy Rockfish,,100,Central,-1971.370972,1.971370972
296.1000061,Pygmy Rockfish,123.0930023,100,Central,-2043.140015,2.043140015
296.1000061,Pygmy Rockfish,,100,Central,-2089.010986,2.089010986
296.1000061,Pygmy Rockfish,126.814003,100,Central,-1107.287964,1.107287964
296.1000061,Lingcod,683.1309814,100,Central,-1655.312012,1.655312012
296.1000061,Lingcod,562.5570068,100,Central,-1762.400024,1.762400024
296.2000122,Pygmy Rockfish,,101,Central,-1026.958008,1.026958008
296.2000122,Pygmy Rockfish,146.0310059,101,Central,-1310.275024,1.310275024
296.2000122,Pygmy Rockfish,91.35099792,101,Central,-993.9180298,0.99391803
296.2000122,Pygmy Rockfish,127.5090027,101,Central,-1223.920044,1.223920044
296.2000122,Pygmy Rockfish,125.8270035,101,Central,-1649.911987,1.649911987
296.2000122,Pygmy Rockfish,106.1119995,101,Central,-1654.579956,1.654579956
296.2000122,Pygmy Rockfish,91.0759964,101,Central,-1280.595947,1.280595947
296.2000122,Pygmy Rockfish,,101,Central,-1249.894043,1.249894043
296.2000122,Pygmy Rockfish,,101,Central,-1294.509033,1.294509033
296.2000122,Pygmy Rockfish,,101,Central,-1275.792969,1.275792969
296.2000122,Pygmy Rockfish,90.14900208,101,Central,-988.3640137,0.988364014
296.2000122,Pygmy Rockfish,,101,Central,-1057.847046,1.057847046
296.2000122,Pygmy Rockfish,,101,Central,-1052.527954,1.052527954
296.2999878,Lingcod,,107,Central,-3241.114014,3.241114014
296.2999878,Lingcod,603.2039795,107,Central,-2278.958008,2.278958008
296.2999878,Pygmy Rockfish,70.125,107,Central,-985.598999,0.985598999
296.2999878,Pygmy Rockfish,78.53500366,107,Central,-1284.697021,1.284697021
296.2999878,Pygmy Rockfish,95.26399994,107,Central,-1960.064941,1.960064941
296.2999878,Pygmy Rockfish,,107,Central,-2370.852051,2.370852051
296.2999878,Pygmy Rockfish,,107,Central,-2089.840088,2.089840088
296.2999878,Pygmy Rockfish,58.46500015,107,Central,-1090.964966,1.090964966
296.2999878,Pygmy Rockfish,90.63300323,107,Central,-1634.748047,1.634748047
296.2999878,Pygmy Rockfish,,107,Central,-1415.692017,1.415692017
296.2999878,Pygmy Rockfish,76.77500153,107,Central,-1078.422974,1.078422974
296.2999878,Pygmy Rockfish,62.44800186,107,Central,-1524.536011,1.524536011
296.2999878,Pygmy Rockfish,,107,Central,-1563.177002,1.563177002
296.2999878,Pygmy Rockfish,,107,Central,-1879.852051,1.879852051
296.2999878,Pygmy Rockfish,84.31500244,107,Central,-1247.54895,1.24754895
296.2999878,Pygmy Rockfish,86.08699799,107,Central,-1013.789001,1.013789001
296.2999878,Pygmy Rockfish,90.15599823,107,Central,-1519.032959,1.519032959
296.2999878,Pygmy Rockfish,97.7990036,107,Central,-1227.787964,1.227787964
296.2999878,Pygmy Rockfish,86.72799683,107,Central,-1519.171997,1.519171997
297.1000061,Pygmy Rockfish,107.572998,111,Central,-1724.121948,1.724121948
298.1000061,Pygmy Rockfish,112.3379974,112,Central,-1913.649048,1.913649048
298.1000061,Pygmy Rockfish,87.18699646,112,Central,-1538.56604,1.53856604
298.1000061,Pygmy Rockfish,95.21800232,112,Central,-1049.979004,1.049979004
298.1000061,Lingcod,597.8670044,112,Central,-2777.774902,2.777774902
298.1000061,Lingcod,836.5709839,112,Central,-3882.585938,3.882585938
298.1000061,Lingcod,588.9039917,112,Central,-2133.422119,2.133422119
298.1000061,Lingcod,695.1149902,112,Central,-2434.250977,2.434250977
298.1000061,Lingcod,685.2940063,112,Central,-3311.735107,3.311735107
298.1000061,Lingcod,658.6710205,112,Central,-3681.055908,3.681055908
298.1000061,Lingcod,749.0689697,112,Central,-2467.780029,2.467780029
298.2000122,Lingcod,,120,Central,-4475.828125,4.475828125
298.2000122,Lingcod,574.1069946,120,Central,-1053.224976,1.053224976
298.2000122,Lingcod,,120,Central,-3260.925049,3.260925049
298.2999878,Pygmy Rockfish,,116,Central,-1671.878052,1.671878052
298.2999878,Pygmy Rockfish,82.5510025,116,Central,-1435.317017,1.435317017
298.2999878,Pygmy Rockfish,,116,Central,-1255.396973,1.255396973
298.2999878,Lingcod,,116,Central,-1673.109009,1.673109009
298.2999878,Lingcod,570.9520264,116,Central,-1471.13501,1.47113501
298.2999878,Lingcod,598.848999,116,Central,-1166.395996,1.166395996
299.1000061,Lingcod,534.1920166,136,Central,-1664.853027,1.664853027
299.2999878,Pygmy Rockfish,96.5739975,135,Central,-1564.536011,1.564536011
299.2999878,Yelloweye Rockfish,,135,Central,-1035.071045,1.035071045
299.2999878,Lingcod,555.2819824,135,Central,-829.6309814,0.829630981
299.3999939,Starry Rockfish,308.8039856,134,Central,-1529.571045,1.529571045
301.1000061,Canary Rockfish,357.2380066,123,Central,-1142.678955,1.142678955
301.1000061,Canary Rockfish,389.618988,123,Central,-1518.202026,1.518202026
301.1000061,Lingcod,344.2309875,123,Central,-2243.8479,2.2438479
301.1000061,Lingcod,514.4520264,123,Central,-2109.540039,2.109540039
302.1000061,Lingcod,234.5590057,144,Central,-1739.489014,1.739489014
307.1000061,Starry Rockfish,360.2799988,96,Central,-1269.378052,1.269378052
307.1000061,Starry Rockfish,224.7709961,96,Central,-1327.531982,1.327531982
307.1000061,Starry Rockfish,280.6690063,96,Central,-1020.995972,1.020995972
307.1000061,Starry Rockfish,338.3869934,96,Central,-1113.27002,1.11327002
307.1000061,Lingcod,,96,Central,-1795.364014,1.795364014
307.1000061,Canary Rockfish,328.197998,96,Central,-2012.407959,2.012407959
307.2000122,Lingcod,,102,Central,-2625.314941,2.625314941
307.2000122,Lingcod,,102,Central,-2066.48999,2.06648999
307.2999878,Lingcod,,97,Central,-1955.269043,1.955269043
307.2999878,Starry Rockfish,295.7940063,97,Central,-1975.552002,1.975552002
307.2999878,Starry Rockfish,325.8980103,97,Central,-1232.885986,1.232885986
307.2999878,Starry Rockfish,,97,Central,-2061.694092,2.061694092
307.2999878,Canary Rockfish,373.2409973,97,Central,-765.1760254,0.765176025
307.2999878,Canary Rockfish,369.6950073,97,Central,-780.6640015,0.780664001
307.2999878,Canary Rockfish,344.4949951,97,Central,-1351.704956,1.351704956
307.2999878,Canary Rockfish,,97,Central,-1661.159058,1.661159058
307.2999878,Canary Rockfish,,97,Central,-747.8469849,0.747846985
307.2999878,Canary Rockfish,329.7290039,97,Central,-1521.840942,1.521840942
307.2999878,Canary Rockfish,311.0840149,97,Central,-1204.68103,1.20468103
307.2999878,Canary Rockfish,365.6530151,97,Central,-1719.650024,1.719650024
307.2999878,Yelloweye Rockfish,220.4440002,97,Central,-1343.213013,1.343213013
307.3999939,Canary Rockfish,340.4039917,102,Central,-1559.237061,1.559237061
307.3999939,Canary Rockfish,395.9159851,102,Central,-2276.685059,2.276685059
307.3999939,Canary Rockfish,350.5679932,102,Central,-1334.561035,1.334561035
307.3999939,Canary Rockfish,,102,Central,-1382.228027,1.382228027
307.3999939,Canary Rockfish,366.2879944,102,Central,-936.190979,0.936190979
307.3999939,Canary Rockfish,346.3559875,102,Central,-823.4219971,0.823421997
307.3999939,Canary Rockfish,,102,Central,-1866.72998,1.86672998
